date,Weighted_Price
2014-07-26,595.564221941183
2014-07-27,595.2056076873561
2014-07-28,584.1475030905711
2014-07-29,584.2350446784534
2014-07-30,574.7080914662032
2014-07-31,575.2499371036103
2014-08-01,593.6467095128365
2014-08-02,592.6797059047278
2014-08-03,585.3293716652823
2014-08-04,588.0948508490263
2014-08-05,582.706898027591
2014-08-06,581.4313731901865
2014-08-07,584.7123829362774
2014-08-08,590.4348527073269
2014-08-09,588.1130169649996
2014-08-10,589.6443520792056
2014-08-11,583.827858816987
2014-08-12,568.5751801135417
2014-08-13,551.6369342160876
2014-08-14,519.3437080124182
2014-08-15,507.2139595195481
2014-08-16,503.9399816501773
2014-08-17,503.7453431926045
2014-08-18,477.65176562766237
2014-08-19,480.6567237757659
2014-08-20,494.4463627457712
2014-08-21,522.2055335910765
2014-08-22,514.0000833495562
2014-08-23,503.89761761137964
2014-08-24,504.4017112049578
2014-08-25,503.18939910257296
2014-08-26,509.1422944261763
2014-08-27,516.4334734295832
2014-08-28,510.04045880418647
2014-08-29,507.8002013274062
2014-08-30,503.4658520207291
2014-08-31,488.26216380261434
2014-09-01,480.3251985484894
2014-09-02,477.9954348973159
2014-09-03,475.70781475693684
2014-09-04,482.2565530305913
2014-09-05,483.6011799175717
2014-09-06,480.82794523360843
2014-09-07,480.13432274620436
2014-09-08,468.7411954091262
2014-09-09,467.1379419178023
2014-09-10,480.9444051726295
2014-09-11,475.4112861530886
2014-09-12,472.44730497941606
2014-09-13,475.84831704142744
2014-09-14,476.99978149022263
2014-09-15,475.54094079285386
2014-09-16,468.88839135100557
2014-09-17,455.788239873791
2014-09-18,437.2250061600006
2014-09-19,405.3324288040358
2014-09-20,412.2566426859769
2014-09-21,403.72410852114734
2014-09-22,402.5949969616557
2014-09-23,410.74019605219854
2014-09-24,429.35076785115206
2014-09-25,412.2258084603745
2014-09-26,405.4787714437534
2014-09-27,403.1417903613573
2014-09-28,390.7662332704162
2014-09-29,378.3304829187258
2014-09-30,380.795139884247
2014-10-01,385.6596988617111
2014-10-02,379.4009515867029
2014-10-03,368.1935791175914
2014-10-04,346.80614117887274
2014-10-05,314.68272470091483
2014-10-06,320.52627127440496
2014-10-07,328.50651997047873
2014-10-08,340.1530396903036
2014-10-09,366.0950923589683
2014-10-10,363.1245429579241
2014-10-11,359.7440447547953
2014-10-12,364.6250906793726
2014-10-13,380.73435775051007
2014-10-14,404.1079521107414
2014-10-15,394.8802426072439
2014-10-16,385.92387570931396
2014-10-17,380.3359852544097
2014-10-18,386.5954132057858
2014-10-19,389.69653800593926
2014-10-20,383.6359284514095
2014-10-21,385.78130584236845
2014-10-22,384.61379678458536
2014-10-23,367.7819302800657
2014-10-24,358.0403597497957
2014-10-25,349.8789230109128
2014-10-26,353.4300938860248
2014-10-27,354.18903629543075
2014-10-28,354.63141612917235
2014-10-29,346.1564528071148
2014-10-30,339.7190980965768
2014-10-31,342.49462124190467
2014-11-01,329.1414329398622
2014-11-02,324.96603001517525
2014-11-03,328.75873475770345
2014-11-04,326.939852303443
2014-11-05,338.2862424746951
2014-11-06,343.552206560815
2014-11-07,345.45972921573855
2014-11-08,343.89825698301
2014-11-09,353.24750393694137
2014-11-10,367.74131198559047
2014-11-11,367.4744411469216
2014-11-12,397.19316752683386
2014-11-13,426.64601922729133
2014-11-14,397.9466360807365
2014-11-15,385.695868787593
2014-11-16,385.0462470697645
2014-11-17,397.79844296700264
2014-11-18,381.53652586416246
2014-11-19,379.28961862156
2014-11-20,365.2907288916633
2014-11-21,352.95666894325126
2014-11-22,358.52522816481076
2014-11-23,360.80520028794746
2014-11-24,376.44162724619844
2014-11-25,383.20998468668637
2014-11-26,371.8690609556176
2014-11-27,371.11222663864106
2014-11-28,369.61148960237534
2014-11-29,378.0628959777678
2014-11-30,376.67923549773303
2014-12-01,378.41124529971006
2014-12-02,379.70654161381384
2014-12-03,378.5326175985036
2014-12-04,373.44643559853057
2014-12-05,371.74835466689575
2014-12-06,374.81090312658023
2014-12-07,375.9558602008665
2014-12-08,369.20019586732724
2014-12-09,353.29891544312375
2014-12-10,350.5852227250139
2014-12-11,354.3007997455754
2014-12-12,353.80018658431413
2014-12-13,350.2702479001266
2014-12-14,352.72110151971464
2014-12-15,351.70001963448215
2014-12-16,338.2300178954108
2014-12-17,324.84039671176447
2014-12-18,314.47543970977495
2014-12-19,313.03442295609557
2014-12-20,325.20309755013386
2014-12-21,325.1165938059353
2014-12-22,328.7921069587994
2014-12-23,333.7050164377453
2014-12-24,328.9196079017887
2014-12-25,319.8918782256882
2014-12-26,324.09461348466533
2014-12-27,319.0195446882618
2014-12-28,316.16556724980177
2014-12-29,315.4759456881619
2014-12-30,313.066241783059
2014-12-31,314.51481092133804
2015-01-01,316.0956276820087
2015-01-02,315.2596522032806
2015-01-03,302.4060440495696
2015-01-04,275.2548973293895
2015-01-05,272.1391895230753
2015-01-06,
2015-01-07,
2015-01-08,
2015-01-09,291.88525119843035
2015-01-10,281.66642271027814
2015-01-11,274.40146335089986
2015-01-12,269.46060839490707
2015-01-13,238.75761990036585
2015-01-14,195.7275015945155
2015-01-15,205.24476957188364
2015-01-16,211.73521370575764
2015-01-17,200.99505081083814
2015-01-18,206.98293289706803
2015-01-19,212.55496603578024
2015-01-20,211.1554936000718
2015-01-21,215.6103216328241
2015-01-22,232.8772662592965
2015-01-23,230.94351024611103
2015-01-24,239.74008590520506
2015-01-25,249.30707729723832
2015-01-26,281.4935559342596
2015-01-27,260.46926989049746
2015-01-28,251.98187684266782
2015-01-29,233.3140647294916
2015-01-30,234.05753166636634
2015-01-31,229.23242387009796
2015-02-01,219.64551995660443
2015-02-02,226.90152052304467
2015-02-03,236.69601962154434
2015-02-04,225.45796696437267
2015-02-05,222.3455965971337
2015-02-06,220.04428534225775
2015-02-07,226.95256139352685
2015-02-08,225.21322657751824
2015-02-09,221.0501786719285
2015-02-10,218.65014281787123
2015-02-11,221.19543835911142
2015-02-12,220.44033961989564
2015-02-13,234.04049615044468
2015-02-14,247.5802429727762
2015-02-15,249.29756294615092
2015-02-16,235.08989516977257
2015-02-17,239.9765843943027
2015-02-18,240.31392281437567
2015-02-19,239.2494659628123
2015-02-20,244.9321143611673
2015-02-21,245.56620988680336
2015-02-22,240.21687707768305
2015-02-23,236.61685039737054
2015-02-24,238.859070869088
2015-02-25,238.18256812252883
2015-02-26,236.7369192808701
2015-02-27,250.88388255508062
2015-02-28,251.72057841516195
2015-03-01,251.01408943285546
2015-03-02,263.24701953126237
2015-03-03,274.87522386771747
2015-03-04,277.3120357359268
2015-03-05,269.2876911416606
2015-03-06,272.515852911677
2015-03-07,273.6915753206303
2015-03-08,274.74347679414456
2015-03-09,281.9417429514862
2015-03-10,291.07966908891467
2015-03-11,292.2923449676306
2015-03-12,294.64523940276763
2015-03-13,290.26102587793184
2015-03-14,284.07999446239836
2015-03-15,284.75385938514535
2015-03-16,290.6403581097559
2015-03-17,288.3465274413597
2015-03-18,271.780629979805
2015-03-19,258.5739631721233
2015-03-20,261.448289025542
2015-03-21,259.79372381276426
2015-03-22,262.2317767798654
2015-03-23,266.79573195569196
2015-03-24,253.55949144954423
2015-03-25,244.80856656919954
2015-03-26,249.9995030015005
2015-03-27,248.12176746432684
2015-03-28,251.42424560659393
2015-03-29,244.88722181843966
2015-03-30,245.2707868981127
2015-03-31,244.95940168267046
2015-04-01,243.24698584814084
2015-04-02,248.54823142267517
2015-04-03,254.0874235748417
2015-04-04,252.80018552815434
2015-04-05,255.8846034044246
2015-04-06,257.766179053595
2015-04-07,254.31048145353708
2015-04-08,248.2969380397156
2015-04-09,243.63995215492807
2015-04-10,237.3828760970561
2015-04-11,236.16139964361497
2015-04-12,236.45479809924834
2015-04-13,231.46274267854488
2015-04-14,218.91465024455073
2015-04-15,220.1018918256344
2015-04-16,226.5068212747481
2015-04-17,223.85311852041747
2015-04-18,222.7365485900585
2015-04-19,224.53547506828158
2015-04-20,224.1178824447376
2015-04-21,226.68030630807345
2015-04-22,235.4467933259948
2015-04-23,234.61615300743895
2015-04-24,231.47634053727612
2015-04-25,228.45317689721506
2015-04-26,219.15902101699345
2015-04-27,221.3595950447043
2015-04-28,225.1342582495378
2015-04-29,224.595709982021
2015-04-30,231.75105651599011
2015-05-01,234.79185330915715
2015-05-02,233.4076095929579
2015-05-03,238.70606557089403
2015-05-04,238.77775588097688
2015-05-05,234.4944493955539
2015-05-06,233.67287092776877
2015-05-07,231.67906197802722
2015-05-08,240.05330894482623
2015-05-09,242.3581154589187
2015-05-10,240.79577674954157
2015-05-11,240.79618190750486
2015-05-12,240.51434027579216
2015-05-13,241.9573619784034
2015-05-14,236.61266985683622
2015-05-15,237.31936273449514
2015-05-16,236.38553784361306
2015-05-17,235.98340863433526
2015-05-18,235.40025366351097
2015-05-19,232.80095452683435
2015-05-20,233.2848048230831
2015-05-21,235.21563058072815
2015-05-22,236.74794728458525
2015-05-23,239.28738964910985
2015-05-24,239.3271913820065
2015-05-25,236.8993076548687
2015-05-26,236.14068819109994
2015-05-27,235.76205861306306
2015-05-28,235.98198075255038
2015-05-29,235.56771478463293
2015-05-30,233.0960027875147
2015-05-31,231.22829504510685
2015-06-01,226.05108984917825
2015-06-02,224.08230659528473
2015-06-03,225.27414903742473
2015-06-04,224.79057232577333
2015-06-05,223.82477496842864
2015-06-06,224.44327458039453
2015-06-07,223.76991402239258
2015-06-08,225.7548363131035
2015-06-09,229.23798080569586
2015-06-10,228.45180777726816
2015-06-11,228.88206972006853
2015-06-12,229.70727654263743
2015-06-13,230.14093306525896
2015-06-14,232.21492137445608
2015-06-15,234.537289080143
2015-06-16,240.91834357599834
2015-06-17,249.8040908269106
2015-06-18,247.5845468806793
2015-06-19,247.03745857274671
2015-06-20,242.98036463192958
2015-06-21,243.13661097582926
2015-06-22,245.55603681720643
2015-06-23,244.73257657786817
2015-06-24,241.94293350346803
2015-06-25,241.38977603823884
2015-06-26,241.57021309293384
2015-06-27,245.94684611169802
2015-06-28,249.3673880308254
2015-06-29,252.9690610529286
2015-06-30,262.0167659563255
2015-07-01,258.8293821163685
2015-07-02,256.0126240438628
2015-07-03,254.8333787723025
2015-07-04,257.0929287080429
2015-07-05,264.1150371980884
2015-07-06,272.2574136357228
2015-07-07,267.34947006257465
2015-07-08,268.3724773117824
2015-07-09,269.2096016189189
2015-07-10,281.62317908661674
2015-07-11,291.4510796444421
2015-07-12,306.15082627617517
2015-07-13,293.3392465285921
2015-07-14,290.7647203415096
2015-07-15,290.7781858850252
2015-07-16,281.6689240667157
2015-07-17,277.17124855644323
2015-07-18,278.4706629458619
2015-07-19,276.2053644268179
2015-07-20,277.32781218597836
2015-07-21,279.3463521494726
2015-07-22,276.63184070490115
2015-07-23,277.1178744828989
2015-07-24,283.92011112876355
2015-07-25,289.07480527442937
2015-07-26,291.5050736632713
2015-07-27,291.3549585135446
2015-07-28,294.68534488083094
2015-07-29,290.7519526436118
2015-07-30,287.8264577040183
2015-07-31,284.84524573678016
2015-08-01,280.58591686330976
2015-08-02,279.8304877732801
2015-08-03,282.99303380198796
2015-08-04,283.94256809977736
2015-08-05,282.8505132598453
2015-08-06,279.06571380431564
2015-08-07,278.16816941222237
2015-08-08,272.3288065195195
2015-08-09,264.08168452043554
2015-08-10,264.54920730248153
2015-08-11,265.9617509016534
2015-08-12,268.4039624436641
2015-08-13,264.9968193173067
2015-08-14,265.24664058628707
2015-08-15,264.8559137607356
2015-08-16,257.87539458189804
2015-08-17,257.0748398754821
2015-08-18,253.25719502096518
2015-08-19,232.00759484228067
2015-08-20,233.38972446211324
2015-08-21,234.058253306752
2015-08-22,229.7491454054141
2015-08-23,229.9489678739328
2015-08-24,219.86113545896956
2015-08-25,215.5133367788185
2015-08-26,226.03761722143628
2015-08-27,226.19485406417328
2015-08-28,228.53219553428292
2015-08-29,230.00027558214384
2015-08-30,228.48738212798602
2015-08-31,228.9671431782493
2015-09-01,228.33359852204921
2015-09-02,228.5883275554645
2015-09-03,227.7151208869318
2015-09-04,229.47849508147578
2015-09-05,232.94997289879757
2015-09-06,240.27680366342986
2015-09-07,240.70108056836656
2015-09-08,243.6543226803355
2015-09-09,240.30853450026441
2015-09-10,238.78726312192177
2015-09-11,239.87232109507534
2015-09-12,237.61171841223742
2015-09-13,231.74482503266768
2015-09-14,229.4784987580638
2015-09-15,229.98901491700232
2015-09-16,228.26019511539633
2015-09-17,230.6044275591949
2015-09-18,233.1228833259136
2015-09-19,231.48866692385033
2015-09-20,230.4017588585058
2015-09-21,227.35496952651425
2015-09-22,228.48919672212227
2015-09-23,230.12615017141817
2015-09-24,232.21291670778575
2015-09-25,235.464784719854
2015-09-26,234.20768857254822
2015-09-27,232.8981838911046
2015-09-28,237.36533329134502
2015-09-29,237.5982359517616
2015-09-30,236.73068402736664
2015-10-01,237.17855202363643
2015-10-02,237.72828296193507
2015-10-03,238.63202452361597
2015-10-04,238.8600910419599
2015-10-05,238.5853232795878
2015-10-06,243.64910867310712
2015-10-07,245.121940188714
2015-10-08,243.79513354799371
2015-10-09,243.9835555729822
2015-10-10,244.7901673665054
2015-10-11,246.37415565462933
2015-10-12,246.86021759978107
2015-10-13,247.75834520375957
2015-10-14,251.52135251171734
2015-10-15,254.34674204850256
2015-10-16,259.69140906616286
2015-10-17,268.37482559952906
2015-10-18,264.9682747595535
2015-10-19,262.935595532279
2015-10-20,267.43364455135855
2015-10-21,268.3654873753903
2015-10-22,273.0613979855897
2015-10-23,277.3065533737614
2015-10-24,280.1253430731845
2015-10-25,289.86448992850626
2015-10-26,284.5904757433063
2015-10-27,292.7977368457375
2015-10-28,301.5592713188124
2015-10-29,310.1013494936706
2015-10-30,324.81697839177536
2015-10-31,321.53338437490424
2015-11-01,316.0590689808213
2015-11-02,338.02791175637225
2015-11-03,384.66702297317505
2015-11-04,448.66705946909116
2015-11-05,400.2524434008622
2015-11-06,373.0252508147349
2015-11-07,383.9419825828293
2015-11-08,382.2101613028797
2015-11-09,375.30268010932724
2015-11-10,363.017441586968
2015-11-11,314.776780109592
2015-11-12,326.9747094959768
2015-11-13,333.3410117968523
2015-11-14,333.26393615706706
2015-11-15,326.64068076662784
2015-11-16,322.385246007953
2015-11-17,335.19941118780866
2015-11-18,334.1904368276109
2015-11-19,331.1100768965293
2015-11-20,319.7556013499749
2015-11-21,324.63480134843377
2015-11-22,323.8486641189615
2015-11-23,323.38703574923693
2015-11-24,321.0123403415595
2015-11-25,322.94461550276145
2015-11-26,344.31515125074867
2015-11-27,357.1031603739433
2015-11-28,354.7317529777068
2015-11-29,361.6176449229677
2015-11-30,376.2338521740245
2015-12-01,366.59263595177305
2015-12-02,355.9692046478969
2015-12-03,362.532941582215
2015-12-04,360.36927854715515
2015-12-05,374.89632271415525
2015-12-06,392.03552296198933
2015-12-07,392.70118177483107
2015-12-08,395.31954248979247
2015-12-09,416.8093781111045
2015-12-10,415.1301704578627
2015-12-11,434.460745771308
2015-12-12,432.8897908644964
2015-12-13,435.898371412023
2015-12-14,441.5192120863886
2015-12-15,455.9082146524501
2015-12-16,456.69574864065135
2015-12-17,455.20893237695884
2015-12-18,459.50511863336743
2015-12-19,462.36069704622315
2015-12-20,451.00878428960624
2015-12-21,436.9947340173513
2015-12-22,438.0089359997788
2015-12-23,440.1895468528453
2015-12-24,454.33166876254734
2015-12-25,454.8174121162606
2015-12-26,429.4600106900401
2015-12-27,419.25590877495256
2015-12-28,424.15889325689795
2015-12-29,425.20974277666124
2015-12-30,429.3676974569861
2015-12-31,426.3844541734328
2016-01-01,432.7628154918507
2016-01-02,433.10249629227116
2016-01-03,429.06967615691946
2016-01-04,432.4341970969699
2016-01-05,432.3539121793202
2016-01-06,430.40413135506265
2016-01-07,448.8302933151559
2016-01-08,454.4211133318172
2016-01-09,450.16710184249405
2016-01-10,444.99966976142144
2016-01-11,446.7751099988824
2016-01-12,445.9670897553012
2016-01-13,430.1564451113678
2016-01-14,430.8309386176175
2016-01-15,401.45759837148205
2016-01-16,371.43984986522594
2016-01-17,383.74369084123646
2016-01-18,382.57423629269204
2016-01-19,382.5632525278624
2016-01-20,392.6494265674189
2016-01-21,413.3339172122975
2016-01-22,392.83669390890236
2016-01-23,388.54520295154805
2016-01-24,397.70321180696675
2016-01-25,395.31411945486
2016-01-26,392.95450336426865
2016-01-27,394.09128515441137
2016-01-28,382.9752005858385
2016-01-29,375.8784223402792
2016-01-30,377.4025236174172
2016-01-31,376.6638777317727
2016-02-01,372.5010783967045
2016-02-02,373.15004492034507
2016-02-03,371.0249950967075
2016-02-04,378.6463986095934
2016-02-05,387.06653661027696
2016-02-06,376.1917986427775
2016-02-07,375.6811415403838
2016-02-08,375.4277063281994
2016-02-09,373.2073621270295
2016-02-10,377.9567727733249
2016-02-11,377.8475989780537
2016-02-12,380.7688128391833
2016-02-13,387.6241467238191
2016-02-14,398.3818067307557
2016-02-15,401.96941132354635
2016-02-16,402.99971816552386
2016-02-17,414.2831033608596
2016-02-18,419.7353163015941
2016-02-19,419.3904253378836
2016-02-20,430.88222234535317
2016-02-21,437.9102845513156
2016-02-22,436.7300463078898
2016-02-23,425.70825784622076
2016-02-24,420.2071407773251
2016-02-25,422.38172063398423
2016-02-26,423.50059683006157
2016-02-27,431.4983220005982
2016-02-28,428.94706910025064
2016-02-29,435.8495485033761
2016-03-01,433.2446369105062
2016-03-02,430.7026820008643
2016-03-03,420.7350003677077
2016-03-04,418.3577914656716
2016-03-05,402.39580593862263
2016-03-06,404.7603358643936
2016-03-07,409.4369093162902
2016-03-08,411.8089746287846
2016-03-09,411.42911762472863
2016-03-10,413.6776722293914
2016-03-11,419.26759733289197
2016-03-12,413.4251424433999
2016-03-13,412.8849751588805
2016-03-14,413.70997722959794
2016-03-15,415.59689409499015
2016-03-16,415.27336610515965
2016-03-17,417.98295362796773
2016-03-18,411.34843679676834
2016-03-19,407.0320533563545
2016-03-20,410.00991598809884
2016-03-21,409.16477134382063
2016-03-22,415.138238870619
2016-03-23,416.6766855812367
2016-03-24,416.0816244803888
2016-03-25,415.3748796912169
2016-03-26,415.9446287137769
2016-03-27,421.556395151841
2016-03-28,422.8482213958674
2016-03-29,417.3834889911168
2016-03-30,412.88382647646745
2016-03-31,415.0582102749574
2016-04-01,415.4549402089253
2016-04-02,418.63589409386526
2016-04-03,417.9960540963347
2016-04-04,418.44511716048856
2016-04-05,421.2459929966587
2016-04-06,421.805986224648
2016-04-07,420.70057869866673
2016-04-08,421.10769401125975
2016-04-09,416.6909903550587
2016-04-10,419.4469400467913
2016-04-11,420.6397840967263
2016-04-12,424.5703574851746
2016-04-13,424.3722828440628
2016-04-14,423.9469652881841
2016-04-15,426.58208779647225
2016-04-16,429.94026307059767
2016-04-17,427.93335682954455
2016-04-18,427.57298658884207
2016-04-19,429.55574673928066
2016-04-20,438.5249712802218
2016-04-21,445.0907929072464
2016-04-22,447.4748298725554
2016-04-23,447.8307940223009
2016-04-24,454.50025207409385
2016-04-25,460.9751822335905
2016-04-26,465.7348610712652
2016-04-27,459.0625122074347
2016-04-28,445.3871234272151
2016-04-29,451.41583756913514
2016-04-30,452.325426363049
2016-05-01,450.9816684004654
2016-05-02,445.24922433050136
2016-05-03,447.34836041775725
2016-05-04,447.5799025720416
2016-05-05,447.5530708017603
2016-05-06,453.04029009100344
2016-05-07,458.58010003937386
2016-05-08,457.7561078935713
2016-05-09,459.34905716166276
2016-05-10,455.42499569340606
2016-05-11,453.3182009516326
2016-05-12,451.9436433937328
2016-05-13,454.96657732467327
2016-05-14,455.8727108312859
2016-05-15,456.54721819947105
2016-05-16,456.3810921948215
2016-05-17,453.6619859153813
2016-05-18,454.0188616193364
2016-05-19,448.55306221434665
2016-05-20,441.5912209944985
2016-05-21,442.4224901585613
2016-05-22,440.41793762793947
2016-05-23,440.985770242486
2016-05-24,444.7473897671527
2016-05-25,447.5604653266918
2016-05-26,450.13486016855336
2016-05-27,471.17916066866906
2016-05-28,494.1065843558656
2016-05-29,517.5904116899595
2016-05-30,526.572213342859
2016-05-31,534.4461887552087
2016-06-01,534.1333107702019
2016-06-02,536.2905812942295
2016-06-03,557.8754694562026
2016-06-04,573.8335818588376
2016-06-05,573.9446748807089
2016-06-06,581.9474588383927
2016-06-07,581.3027283097679
2016-06-08,578.531520757126
2016-06-09,577.5955173875469
2016-06-10,576.1466508724047
2016-06-11,583.8279795915846
2016-06-12,640.6218565527316
2016-06-13,689.4684314814004
2016-06-14,687.2024080492381
2016-06-15,684.8800495259668
2016-06-16,740.8853618210256
2016-06-17,747.8933074195921
2016-06-18,750.8203825018314
2016-06-19,755.3209009420539
2016-06-20,745.9130603869364
2016-06-21,681.8065627475061
2016-06-22,648.3893860340671
2016-06-23,590.7320545638875
2016-06-24,653.3422023024593
2016-06-25,668.8945174278846
2016-06-26,635.4972668899077
2016-06-27,639.3354720099636
2016-06-28,648.0907208568294
2016-06-29,632.5200495200995
2016-06-30,654.0904627067371
2016-07-01,674.7389972298403
2016-07-02,690.3409859199618
2016-07-03,672.9765884311519
2016-07-04,670.5369564370529
2016-07-05,672.4558192627742
2016-07-06,673.9253865683711
2016-07-07,640.3057653254858
2016-07-08,647.3403357468599
2016-07-09,649.0772080008416
2016-07-10,645.9124994918408
2016-07-11,648.6422512505171
2016-07-12,659.8486348150544
2016-07-13,662.1590239223681
2016-07-14,658.219434736087
2016-07-15,663.5715819433494
2016-07-16,663.2384001059447
2016-07-17,671.4422253267079
2016-07-18,676.7470957055311
2016-07-19,671.5202808929633
2016-07-20,669.6267082520425
2016-07-21,663.8295306108528
2016-07-22,657.9210088861087
2016-07-23,653.1455004440878
2016-07-24,656.601678146311
2016-07-25,656.1049350663721
2016-07-26,651.2309179855755
2016-07-27,653.4063011776557
2016-07-28,654.5722265002573
2016-07-29,654.9442286226786
2016-07-30,654.9511219699141
2016-07-31,633.9318897779341
2016-08-01,619.3114357651793
2016-08-02,588.3719172643117
2016-08-03,549.3363452416527
2016-08-04,570.7712872375967
2016-08-05,570.793536451923
2016-08-06,573.9900911172033
2016-08-07,590.7394875644055
2016-08-08,589.5620716084869
2016-08-09,585.8438071661828
2016-08-10,590.5353746980998
2016-08-11,592.1279766277645
2016-08-12,586.1933583391158
2016-08-13,585.7346167505592
2016-08-14,572.0047193970646
2016-08-15,567.007447704989
2016-08-16,571.7922905792065
2016-08-17,572.5437548442122
2016-08-18,572.0936208184258
2016-08-19,571.9488877289207
2016-08-20,575.5986996470252
2016-08-21,578.5547474863877
2016-08-22,580.383973986078
2016-08-23,581.5431092070255
2016-08-24,578.694818693648
2016-08-25,574.7285937339003
2016-08-26,577.2219150105575
2016-08-27,571.9267510976641
2016-08-28,570.5754577576317
2016-08-29,573.3263288517086
2016-08-30,574.6318381120417
2016-08-31,571.8429275965141
2016-09-01,570.3948414501947
2016-09-02,570.874358145534
2016-09-03,577.7966493598285
2016-09-04,600.2736841085826
2016-09-05,602.4290195717257
2016-09-06,605.8713616566976
2016-09-07,610.5892995333344
2016-09-08,622.0327775155223
2016-09-09,621.1255250000307
2016-09-10,622.2696356489781
2016-09-11,616.6999455889695
2016-09-12,605.7207737958936
2016-09-13,607.0668014790142
2016-09-14,608.4349871364977
2016-09-15,606.9779812405559
2016-09-16,606.5541922516766
2016-09-17,604.576002234576
2016-09-18,606.209203545296
2016-09-19,607.5321067528027
2016-09-20,607.0987703671814
2016-09-21,595.075032658573
2016-09-22,595.2308422202175
2016-09-23,597.741048154367
2016-09-24,600.7876707032121
2016-09-25,598.8785270152698
2016-09-26,602.538939580044
2016-09-27,603.952977894485
2016-09-28,603.5204698374022
2016-09-29,603.9686505855375
2016-09-30,605.0148624907879
2016-10-01,611.9184892983025
2016-10-02,609.019290988944
2016-10-03,609.8476293700128
2016-10-04,607.9558536414817
2016-10-05,609.0584022677806
2016-10-06,609.3123292799208
2016-10-07,612.3482935378979
2016-10-08,614.408432878835
2016-10-09,612.943627446883
2016-10-10,614.599501299057
2016-10-11,630.9348656202718
2016-10-12,636.1102666442806
2016-10-13,634.8971135128019
2016-10-14,635.5587002391777
2016-10-15,638.4365597766046
2016-10-16,638.1881245478039
2016-10-17,636.0233501268482
2016-10-18,635.7585974915127
2016-10-19,631.2949952416002
2016-10-20,627.6645103708572
2016-10-21,629.481621691177
2016-10-22,641.9539995128538
2016-10-23,651.1553014930562
2016-10-24,647.9632953926633
2016-10-25,652.1006279872968
2016-10-26,663.965576322599
2016-10-27,679.884866112976
2016-10-28,684.7155801623502
2016-10-29,704.2785683289355
2016-10-30,701.5786237671477
2016-10-31,698.3033010656746
2016-11-01,722.1221105932398
2016-11-02,724.9345463293922
2016-11-03,720.372994965582
2016-11-04,697.5936663467489
2016-11-05,701.7660122476109
2016-11-06,706.8505307985643
2016-11-07,704.2206313490012
2016-11-08,706.1679439063176
2016-11-09,725.9224020769248
2016-11-10,714.9045867887129
2016-11-11,715.5151857423484
2016-11-12,707.4787089469443
2016-11-13,694.0922768243048
2016-11-14,700.971194665722
2016-11-15,711.2369431601498
2016-11-16,725.3337177849861
2016-11-17,743.5948728471403
2016-11-18,743.3346335697712
2016-11-19,748.3034302533971
2016-11-20,736.0851155678944
2016-11-21,732.9764378766154
2016-11-22,742.4965728127878
2016-11-23,740.8370745612788
2016-11-24,735.8466226440544
2016-11-25,732.9295365412803
2016-11-26,730.6788505631037
2016-11-27,727.796612758732
2016-11-28,729.4591003734272
2016-11-29,730.2673696468177
2016-11-30,738.256388748388
2016-12-01,748.7755789838313
2016-12-02,767.2400429479441
2016-12-03,762.0359886247038
2016-12-04,759.7063533362826
2016-12-05,751.5064558380942
2016-12-06,755.5254561186139
2016-12-07,761.8890247944926
2016-12-08,767.6566698893805
2016-12-09,769.9250004337343
2016-12-10,772.299707756565
2016-12-11,768.3282887763731
2016-12-12,774.647847577073
2016-12-13,778.6206684995465
2016-12-14,777.0291029257247
2016-12-15,777.1455362863703
2016-12-16,778.8884116188946
2016-12-17,787.0194895428656
2016-12-18,787.9007900098306
2016-12-19,790.8717791719009
2016-12-20,791.882289995625
2016-12-21,814.394502838612
2016-12-22,857.1803870661287
2016-12-23,898.181397696685
2016-12-24,900.0836004971951
2016-12-25,875.7597409801241
2016-12-26,899.1383653335284
2016-12-27,919.140607947309
2016-12-28,957.1142259906109
2016-12-29,968.3166372708138
2016-12-30,952.7091776124373
2016-12-31,956.3673525546944
2017-01-01,981.6376879920928
2017-01-02,1013.1994836992343
2017-01-03,1019.9929946310956
2017-01-04,1079.4340270746707
2017-01-05,1039.6553965903488
2017-01-06,930.984476134629
2017-01-07,869.2476594676665
2017-01-08,915.2058142519436
2017-01-09,893.5372247883524
2017-01-10,902.9640835240556
2017-01-11,839.5725957217145
2017-01-12,782.9702808317386
2017-01-13,807.3498780822549
2017-01-14,827.6149887666189
2017-01-15,817.0549635712492
2017-01-16,827.9068965405171
2017-01-17,876.8278190944574
2017-01-18,884.8433568079317
2017-01-19,893.3780993527395
2017-01-20,895.3392533554083
2017-01-21,917.351224803319
2017-01-22,921.0022294154238
2017-01-23,920.1016255163478
2017-01-24,906.501022623075
2017-01-25,894.1332401088522
2017-01-26,906.2160058601227
2017-01-27,917.3030716743564
2017-01-28,918.1126617799847
2017-01-29,916.4743844403482
2017-01-30,917.2173952373217
2017-01-31,941.6948909087221
2017-02-01,970.9856009977261
2017-02-02,993.3083895137148
2017-02-03,1011.6286481296492
2017-02-04,1018.9953495795553
2017-02-05,1018.327562124935
2017-02-06,1021.352131064914
2017-02-07,1042.1684467340256
2017-02-08,1053.3610815421803
2017-02-09,1020.945676004505
2017-02-10,977.8629990185542
2017-02-11,1007.5524453870379
2017-02-12,1002.9858857063558
2017-02-13,997.7974196141669
2017-02-14,1006.3201472928404
2017-02-15,1009.3018832586163
2017-02-16,1027.246521442989
